"","Group.1","score","facility_a","facility_c","facility_i","facility_n","pe_descrip","coords.x1","coords.x2"
"22606","FA0271619",96,"23211 HAWTHORNE BLVD","TORRANCE","FA0271619","NADIMA'S SUSHI AND COFFEE SHOP","RESTAURANT (0-30) SEATS HIGH RISK",-118.351242,33.81575
"22607","FA0036903",97,"1418 4TH ST","SANTA MONICA","FA0036903","MAGICOPOLIS","RESTAURANT (0-30) SEATS MODERATE RISK",-118.494599,34.015938
"22608","FA0267572",94.3333333333333,"24305 TOWN CENTER DR # 100","VALENCIA","FA0267572","NESTLE TOLLHOUSE CAFE 2028","RESTAURANT (0-30) SEATS MODERATE RISK",-118.560854,34.41738
"22609","FA0271036",84.6666666666667,"1600 W SLAUSON AVE # F27","LOS ANGELES","FA0271036","CALLALOO EXPRESS","RESTAURANT (0-30) SEATS HIGH RISK",-118.305471,33.989142
"22610","FA0249942",94.5,"400 S BALDWIN AVE # 9016","ARCADIA","FA0249942","ROYCE","RESTAURANT (0-30) SEATS LOW RISK",-118.05425,34.1341
"22611","FA0272202",92,"9820 TOPANGA CANYON BLVD","CHATSWORTH","FA0272202","SKEWERS HALAL","RESTAURANT (0-30) SEATS HIGH RISK",-118.605995,34.249204
"22612","FA0048851",94,"7643 E FIRESTONE BLVD","DOWNEY","FA0048851","STARDUST CLUB","RESTAURANT (31-60) SEATS LOW RISK",-118.144594,33.946274
"22613","FA0258863",96.3333333333333,"7601 IMPERIAL HWY","DOWNEY","FA0258863","RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER","RESTAURANT (0-30) SEATS MODERATE RISK",-118.156421,33.926358
"22614","FA0047870",98,"2395 N GLENDALE BLVD STE A","LOS ANGELES","FA0047870","SILVERLAKE WINE COMPANY","RESTAURANT (0-30) SEATS LOW RISK",-118.25922,34.099978
"22615","FA0266709",97.5,"645 W ARROW HWY","SAN DIMAS","FA0266709","TOTAL NUTRITION","RESTAURANT (0-30) SEATS LOW RISK",-117.818397,34.105206
"22616","FA0270537",86.25,"4417 W 133RD ST","HAWTHORNE","FA0270537","EL TACO PERSO KABOB","RESTAURANT (0-30) SEATS HIGH RISK",-118.353457,33.911733
"22617","FA0269993",90,"3008 W MANCHESTER BLVD","INGLEWOOD","FA0269993","MOBY'S COFFEE SHOP","RESTAURANT (31-60) SEATS HIGH RISK",-118.325511,33.959917
"22618","FA0138880",95,"14750 BEACH BLVD","LA MIRADA","FA0138880","BASKIN ROBBINS","RESTAURANT (0-30) SEATS LOW RISK",-117.986305,33.897591
"22619","FA0270907",98.5,"939 W HUNTINGTON DR","MONROVIA","FA0270907","FATBURGER AND BUFFALO'S EXPRESS","RESTAURANT (31-60) SEATS MODERATE RISK",-118.019625,34.140268
"22620","FA0018719",97.3333333333333,"18300 ROSCOE BLVD","NORTHRIDGE","FA0018719","NORTHRIDGE HOSPITAL MEDICAL CENTER","RESTAURANT (0-30) SEATS LOW RISK",-118.533216,34.220789
"22621","FA0037025",97.6666666666667,"16101 VENTURA BLVD STE 180","ENCINO","FA0037025","THE COFFEE BEAN & TEA LEAF","RESTAURANT (31-60) SEATS LOW RISK",-118.484262,34.156447
"22622","FA0270644",91.3333333333333,"246 N AZUSA AVE","AZUSA","FA0270644","TACO KING","RESTAURANT (0-30) SEATS HIGH RISK",-117.907577,34.126011
"22623","FA0271828",97.25,"8111 VAN NUYS BLVD # 104","VAN NUYS","FA0271828","FLOR MICHOACANA","RESTAURANT (0-30) SEATS MODERATE RISK",-118.448776,34.218204
"22624","FA0063706",91,"1623 1/2 N CAHUENGA BLVD","LOS ANGELES","FA0063706","HOTEL CAFE","RESTAURANT (31-60) SEATS LOW RISK",-118.329524,34.100455
"22625","FA0267758",90.75,"1135 W GLENOAKS BLVD","GLENDALE","FA0267758","CAFE BRAVO","RESTAURANT (0-30) SEATS HIGH RISK",-118.280872,34.164812
"22626","FA0271318",93.2,"4212 WOODRUFF AVE","LAKEWOOD","FA0271318","CHRONIC TACOS","RESTAURANT (31-60) SEATS HIGH RISK",-118.116514,33.83445
"22627","FA0270267",89.75,"11575 ROSECRANS AVE","NORWALK","FA0270267","HOLA PHO","RESTAURANT (31-60) SEATS HIGH RISK",-118.086903,33.902235
"22628","FA0270248",96.75,"25914 THE OLD RD","VALENCIA","FA0270248","DING TEA VALENCIA","RESTAURANT (0-30) SEATS MODERATE RISK",-118.573936,34.392194
"22629","FA0037030",94,"6333 W 3RD ST STE E-11","LOS ANGELES","FA0037030","THE COFFEE BEAN & TEA LEAF","RESTAURANT (0-30) SEATS LOW RISK",-118.360102,34.071338
"22630","FA0270093",97.4,"5802 FIRESTONE BLVD STE 100","SOUTH GATE","FA0270093","PANERA BREAD #6087","RESTAURANT (61-150) SEATS HIGH RISK",-118.165011,33.949065
"22631","FA0265050",96,"3241 N FIGUEROA ST","LOS ANGELES","FA0265050","STARBUCKS","RESTAURANT (31-60) SEATS LOW RISK",-118.219251,34.086256
"22632","FA0272249",90.6666666666667,"800 W LAS TUNAS DR # 300","SAN GABRIEL","FA0272249","WANGJIA RESTAURANT","RESTAURANT (31-60) SEATS HIGH RISK",-118.111316,34.102314
"22633","FA0048256",89.3333333333333,"665 E DEL AMO BLVD","CARSON","FA0048256","SHAKEY'S PIZZA PARLOR #16","RESTAURANT (61-150) SEATS MODERATE RISK",-118.263561,33.847572
"22634","FA0271739",94.5,"210 N MARKET ST","INGLEWOOD","FA0271739","RANDY'S DONUTS & CHINESE FOOD LLC","RESTAURANT (31-60) SEATS HIGH RISK",-118.351926,33.964619
"22635","FA0271875",96,"1076 GAYLEY AVE","LOS ANGELES","FA0271875","HOUSE OF MEATBALLS","RESTAURANT (31-60) SEATS HIGH RISK",-118.446903,34.060706
"22636","FA0271736",99,"3748 PECK RD","EL MONTE","FA0271736","TIERRA MIA COFFEE COMPANY","RESTAURANT (0-30) SEATS LOW RISK",-118.02281,34.073921
"22637","FA0271647",94.6,"30990 RUSSELL RANCH RD # C","WESTLAKE VILLAGE","FA0271647","TSUKI RAMEN","RESTAURANT (61-150) SEATS HIGH RISK",-118.801411,34.151584
"22638","FA0271148",95.5,"24500 CALABASAS RD","CALABASAS","FA0271148","DE JA BREW COFFEE LLC","RESTAURANT (0-30) SEATS MODERATE RISK",-118.661644,34.150089
"22639","FA0270688",94,"1880 W ADAMS BLVD","LOS ANGELES","FA0270688","EL RINCON USULUTECO#1","RESTAURANT (0-30) SEATS HIGH RISK",-118.305589,34.032698
"22640","FA0270064",94.6,"5701 ROSEMEAD BLVD","TEMPLE CITY","FA0270064","CHUN LA HAO XHONGQING HOT POT","RESTAURANT (61-150) SEATS HIGH RISK",-118.073629,34.103804
"22641","FA0271676",93.4,"4624 AVALON BLVD","LOS ANGELES","FA0271676","SERVED 2 ENJOY","RESTAURANT (0-30) SEATS HIGH RISK",-118.265234,34.000813
"22642","FA0269046",95,"1200 MAPLE AVE # B","LOS ANGELES","FA0269046","LAMICHOACANA1","RESTAURANT (0-30) SEATS LOW RISK",-118.256289,34.035652
"22643","FA0272307",87,"18438 COLIMA RD #105","ROWLAND HEIGHTS","FA0272307","TIANFU CUISINE","RESTAURANT (61-150) SEATS HIGH RISK",-117.902354,33.988151
"22644","FA0043665",96,"5151 MELROSE AVE","LOS ANGELES","FA0043665","PEPE'S BAR","RESTAURANT (0-30) SEATS LOW RISK",-118.312767,34.083509
"22645","FA0271105",95.5,"21512 VICTORY BLVD","WOODLAND HILLS","FA0271105","BURGERIM","RESTAURANT (0-30) SEATS HIGH RISK",-118.599743,34.188054
"22646","FA0271203",95.8,"4040 TWEEDY BLVD","SOUTH GATE","FA0271203","BURGER KING","RESTAURANT (61-150) SEATS MODERATE RISK",-118.201043,33.94371
"22647","FA0270637",95.25,"1913 E GAGE AVE","LOS ANGELES","FA0270637","GLORIA'S PUEBLITO","RESTAURANT (31-60) SEATS HIGH RISK",-118.238501,33.982008
"22648","FA0270581",93.6666666666667,"665 E FOOTHILL BLVD STE C","CLAREMONT","FA0270581","MAGNOLIA EATERY CO.","RESTAURANT (0-30) SEATS HIGH RISK",-117.704046,34.107022
"22649","FA0222311",93.6666666666667,"18741 VIA PRINCESSA","SANTA CLARITA","FA0222311","CARL'S JR 90","RESTAURANT (31-60) SEATS MODERATE RISK",-118.463891,34.404942
"22650","FA0271364",92.2,"8666 FOOTHILL BLVD","SUNLAND","FA0271364","HELLS KITCHEN","RESTAURANT (0-30) SEATS HIGH RISK",-118.321825,34.259703
"22651","FA0267306",91.6666666666667,"2423 S AZUSA AVE","WEST COVINA","FA0267306","MIKI HOUSE","RESTAURANT (31-60) SEATS HIGH RISK",-117.914361,34.032279
"22652","FA0269895",95.4,"7730 N HOLLYWOOD WAY","BURBANK","FA0269895","THE RAMP","RESTAURANT (31-60) SEATS HIGH RISK",-118.348467,34.211479
"22653","FA0167471",98.6666666666667,"19759 RINALDI ST","PORTER RANCH","FA0167471","STARBUCKS #5861","RESTAURANT (0-30) SEATS LOW RISK",-118.563181,34.274897
"22654","FA0270540",92.3333333333333,"306 W PACIFIC COAST HWY","WILMINGTON","FA0270540","LUCKY CHINESE FOOD","RESTAURANT (0-30) SEATS HIGH RISK",-118.265909,33.791012
"22655","FA0142289",94.6666666666667,"4152 W WASHINGTON BLVD","LOS ANGELES","FA0142289","PACIFIC FRENCH BAKERY","RESTAURANT (0-30) SEATS LOW RISK",-118.330187,34.039868
"22656","FA0270466",96.5,"1200 GETTY CENTER DR","LOS ANGELES","FA0270466","DISH PIT @THE GETTY CENTER","RESTAURANT (0-30) SEATS LOW RISK",-118.475841,34.088591
"22657","FA0067387",90,"1880 NADEAU ST","LOS ANGELES","FA0067387","NADEAU CAFE","RESTAURANT (31-60) SEATS LOW RISK",-118.23927,33.967404
"22658","FA0269047",94.75,"3060 W OLYMPIC BLVD STE 100","LOS ANGELES","FA0269047","PARIS BAGUETTE","RESTAURANT (0-30) SEATS MODERATE RISK",-118.302516,34.052612
"22659","FA0270461",90.3333333333333,"18938 LABIN CT # A107","ROWLAND HEIGHTS","FA0270461","ATM TEA BAR","RESTAURANT (0-30) SEATS MODERATE RISK",-117.88926,33.991915
"22660","FA0270125",95,"26640 WESTERN AVE STE A","HARBOR CITY","FA0270125","CHICKEN MAISON","RESTAURANT (0-30) SEATS HIGH RISK",-118.309539,33.77981
"22661","FA0062418",92,"7994 SANTA MONICA BLVD","WEST HOLLYWOOD","FA0062418","FUBAR","RESTAURANT (0-30) SEATS LOW RISK",-118.364682,34.090769
"22662","FA0249462",96.5,"4155 VERDUGO RD","LOS ANGELES","FA0249462","LITTLE RIPPLER COFFEE","RESTAURANT (0-30) SEATS MODERATE RISK",-118.232032,34.126574
"22663","FA0272200",94.3333333333333,"3131 W SUNSET BLVD","LOS ANGELES","FA0272200","SPOON AND PORK","RESTAURANT (31-60) SEATS HIGH RISK",-118.27475,34.085246
"22664","FA0271150",95.2,"17238 SATICOY ST","VAN NUYS","FA0271150","CHOP SHOP BUTCHER & GRILL","RESTAURANT (31-60) SEATS HIGH RISK",-118.508754,34.208429
"22665","FA0164148",94,"7165 BEVERLY BLVD","LOS ANGELES","FA0164148","NEW BEVERLY CINEMA","RESTAURANT (0-30) SEATS LOW RISK",-118.345711,34.076157
"22666","FA0270516",97,"7956 VINELAND AVE STE A","SUN VALLEY","FA0270516","BASKIN ROBBINS","RESTAURANT (0-30) SEATS LOW RISK",-118.370331,34.215407
"22667","FA0271180",93,"1401 ABBOT KINNEY BLVD","VENICE","FA0271180","CHA CHA MATCHA","RESTAURANT (0-30) SEATS LOW RISK",-118.465958,33.990628
"22668","FA0222854",100,"22500 SOLEDAD CANYON RD","SANTA CLARITA","FA0222854","BGM BROKERAGE BEER #1 TRAILER","RESTAURANT (0-30) SEATS LOW RISK",-118.527835,34.417343
"22669","FA0271132",93.2,"3100 TWEEDY BLVD","LYNWOOD","FA0271132","LA MICHOACANA ICE WATER AND FRUIT","RESTAURANT (0-30) SEATS MODERATE RISK",-118.216633,33.945425
"22670","FA0272012",96.25,"30313 CANWOOD ST STE 34-35","AGOURA HILLS","FA0272012","CHARM THAI","RESTAURANT (31-60) SEATS HIGH RISK",-118.781846,34.147798
"22671","FA0270533",91.6666666666667,"1595 SEPULVEDA BLVD","TORRANCE","FA0270533","DEL TACO #267","RESTAURANT (31-60) SEATS MODERATE RISK",-118.306261,33.816059
"22672","FA0142120",95.6666666666667,"747 RIMGROVE DR","LA PUENTE","FA0142120","RIMGROVE PARK CONCESSION","RESTAURANT (0-30) SEATS LOW RISK",-117.919616,34.031044
"22673","FA0242936",97.5,"3256 CAHUENGA BLVD W","LOS ANGELES","FA0242936","A SIMPLE BAR","RESTAURANT (0-30) SEATS LOW RISK",-118.349066,34.129723
"22674","FA0269386",95,"227 E PICO BLVD","LOS ANGELES","FA0269386","DENIM","RESTAURANT (0-30) SEATS HIGH RISK",-118.258703,34.035427
"22675","FA0271441",93.3333333333333,"10012 NORWALK BLVD # 100","SANTA FE SPRINGS","FA0271441","SANDWICH CITY & BURGERS","RESTAURANT (0-30) SEATS MODERATE RISK",-118.072708,33.94694
"22676","FA0021604",91,"8002 SEVILLE AVE","HUNTINGTON PARK","FA0021604","EL TENAMPA","RESTAURANT (0-30) SEATS LOW RISK",-118.222391,33.965356
"22677","FA0269911",94,"257 S DIAMOND BAR BLVD","DIAMOND BAR","FA0269911","THE HABIT BURGER GRILL #262","RESTAURANT (61-150) SEATS HIGH RISK",-117.810516,34.021437
"22678","FA0271188",93,"854 N VERMONT AVE","LOS ANGELES","FA0271188","HANA KITCHEN","RESTAURANT (0-30) SEATS HIGH RISK",-118.291727,34.087
"22679","FA0270120",93.25,"2207 W REDONDO BEACH BLVD","GARDENA","FA0270120","DONUT MASTER","RESTAURANT (0-30) SEATS MODERATE RISK",-118.318523,33.885478
"22680","FA0073771",90,"478 W 6TH ST","SAN PEDRO","FA0073771","WARNER GRAND THEATER","RESTAURANT (0-30) SEATS LOW RISK",-118.287194,33.738754
"22681","FA0036985",95.5,"1621 1/2 N CAHUENGA BLVD","LOS ANGELES","FA0036985","THE BURGUNDY ROOM","RESTAURANT (0-30) SEATS LOW RISK",-118.329523,34.100393
"22682","FA0271291",92.5,"10948 IMPERIAL HWY","NORWALK","FA0271291","GOLDEN WEST DONUTS","RESTAURANT (0-30) SEATS MODERATE RISK",-118.099636,33.91704
"22683","FA0271870",93.6666666666667,"18180 COLIMA RD UNIT #A","ROWLAND HEIGHTS","FA0271870","MATCHA DREAM INC.","RESTAURANT (0-30) SEATS MODERATE RISK",-117.907584,33.988435
"22684","FA0270929",96,"16908 SAN FERNANDO MISSION BLVD","GRANADA HILLS","FA0270929","ROD'S TACOS MEXICAN GRILL","RESTAURANT (31-60) SEATS HIGH RISK",-118.500518,34.272018
"22685","FA0270518",94,"2511 OLIVE DR","PALMDALE","FA0270518","HOT CHILLI GRILL & BURGERS","RESTAURANT (0-30) SEATS MODERATE RISK",-118.085379,34.556754
"22686","FA0072185",94,"5979 W 3RD ST","LOS ANGELES","FA0072185","THE COFFEE BEAN & TEA LEAF","RESTAURANT (0-30) SEATS LOW RISK",-118.350937,34.069894
"22687","FA0239250",95,"6630 LANKERSHIM BLVD","NORTH HOLLYWOOD","FA0239250","STAR GARDEN","RESTAURANT (61-150) SEATS LOW RISK",-118.387781,34.191294
"22688","FA0045571",92.5,"960 CHESTNUT ST","BURBANK","FA0045571","RACER'S EDGE KARTING SNACK B","RESTAURANT (0-30) SEATS MODERATE RISK",-118.321334,34.181809
"22689","FA0269695",90,"1415 N MONTEBELLO BLVD","MONTEBELLO","FA0269695","LITTLE DIMPLES","RESTAURANT (31-60) SEATS LOW RISK",-118.095269,34.032316
"22690","FA0270061",94.8,"9251 ALONDRA BLVD STE A","BELLFLOWER","FA0270061","EL PARADERO","RESTAURANT (31-60) SEATS HIGH RISK",-118.13658,33.889293
"22691","FA0271322",91.5,"328 S ATLANTIC BLVD STE 107","MONTEREY PARK","FA0271322","COFFEE ZONE","RESTAURANT (0-30) SEATS MODERATE RISK",-118.133738,34.059099
"22692","FA0271440",94.5,"509 W ROUTE 66","GLENDORA","FA0271440","WIENERSCHNITZEL # 24","RESTAURANT (0-30) SEATS MODERATE RISK",-117.871313,34.12881
"22693","FA0271400",96,"123 ASTRONAUT E S ONIZUKA ST","LOS ANGELES","FA0271400","SHARP TEA","RESTAURANT (0-30) SEATS MODERATE RISK",-118.241929,34.050329
"22694","FA0009438",82,"5520 SANTA MONICA BLVD STE 106","LOS ANGELES","FA0009438","CLUB TEMPO","RESTAURANT (0-30) SEATS LOW RISK",-118.310335,34.090769
"22695","FA0269705",87,"18929 NORWALK BLVD","CERRITOS","FA0269705","BIRIYANI FACTORY AND FRANKIE","RESTAURANT (0-30) SEATS HIGH RISK",-118.072326,33.859171
"22696","FA0068445",94,"1312 S PACIFIC COAST HWY","REDONDO BEACH","FA0068445","PAT'S II COCKTAILS","RESTAURANT (31-60) SEATS LOW RISK",-118.38545,33.823435
"22697","FA0006151",97,"7550 EASTERN AVE","BELL GARDENS","FA0006151","AMERICAN LEGION #465","RESTAURANT (31-60) SEATS LOW RISK",-118.165166,33.964379
"22698","FA0070990",97.3333333333333,"5906 DEL AMO BLVD","LAKEWOOD","FA0070990","STARBUCKS COFFEE #9419","RESTAURANT (31-60) SEATS MODERATE RISK",-118.115841,33.846976
"22699","FA0272019",95.4,"5549 ATLANTIC BLVD","MAYWOOD","FA0272019","BIRRIERIA CANELO'S","RESTAURANT (0-30) SEATS HIGH RISK",-118.185088,33.990349
"22700","FA0271653",96.8,"9206 LAKEWOOD BLVD","DOWNEY","FA0271653","THE FLAME BROILER  #119","RESTAURANT (0-30) SEATS HIGH RISK",-118.11317,33.955012
"22701","FA0271349",94,"12218 CENTRALIA ST","LAKEWOOD","FA0271349","BROTHER KOREAN BBQ","RESTAURANT (31-60) SEATS HIGH RISK",-118.071445,33.838725
"22702","FA0271048",93.8,"11699 MAGNOLIA BLVD","NORTH HOLLYWOOD","FA0271048","YUM YUM DONUTS FRANCHISE 25K","RESTAURANT (0-30) SEATS MODERATE RISK",-118.387442,34.164895
"22703","FA0012712",99,"24242 MAIN ST","NEWHALL","FA0012712","CANYON THEATRE GUILD","RESTAURANT (0-30) SEATS LOW RISK",-118.527126,34.377788
"22704","FA0272192",94.6,"477 WASHINGTON BLVD","MONTEBELLO","FA0272192","RESTAURANTE EL COCHITO SINALUENSE","RESTAURANT (0-30) SEATS HIGH RISK",-118.113294,33.99265
"22705","FA0270864",95,"17638 VANOWEN ST","VAN NUYS","FA0270864","SHANGHAI CHEF","RESTAURANT (31-60) SEATS HIGH RISK",-118.517602,34.193882
"22706","FA0270843",95,"4845 FOUNTAIN AVE","LOS ANGELES","FA0270843","FIVE LEAVES","RESTAURANT (61-150) SEATS HIGH RISK",-118.295331,34.095409
"22707","FA0269057",93.6666666666667,"1332 HERMOSA AVE","HERMOSA BEACH","FA0269057","DECANDENCE","RESTAURANT (31-60) SEATS HIGH RISK",-118.400268,33.863495
"22708","FA0240826",91,"303 W MANCHESTER BLVD STE 103","INGLEWOOD","FA0240826","LA MICHOACANA RICAS NIEVES","RESTAURANT (0-30) SEATS LOW RISK",-118.35985,33.96173
"22709","FA0270846",93,"12708 SHERMAN WAY STE B","NORTH HOLLYWOOD","FA0270846","CHARLIE'S GRILL","RESTAURANT (31-60) SEATS HIGH RISK",-118.409944,34.201208
"22710","FA0251643",97.5,"10340 SEPULVEDA BLVD","MISSION HILLS","FA0251643","TARGET - T3218","RESTAURANT (0-30) SEATS LOW RISK",-118.467222,34.258533
"22711","FA0272265",91.6666666666667,"4848 W 190TH ST","TORRANCE","FA0272265","MARKET GRILL","RESTAURANT (0-30) SEATS HIGH RISK",-118.363355,33.858227
"22712","FA0272218",90.5,"11980 SAN VINCENTE BLVD # 107","LOS ANGELES","FA0272218","THE PLAZA PANTRY","RESTAURANT (0-30) SEATS MODERATE RISK",-118.472117,34.052225
"22713","FA0271055",95.3333333333333,"304 N SAN FERNANDO BLVD","BURBANK","FA0271055","YOGURTLAND","RESTAURANT (0-30) SEATS MODERATE RISK",-118.310796,34.182408
"22714","FA0271308",91.6666666666667,"708 CRESCENT AVE FL 2ND","AVALON","FA0271308","TOYON GRILL & EVENT CENTER","RESTAURANT (61-150) SEATS HIGH RISK",-118.323443,33.342602
"22715","FA0270800",93.6666666666667,"3800 W VERDUGO AVE","BURBANK","FA0270800","MENCHIE'S FROZEN YOGURT","RESTAURANT (0-30) SEATS LOW RISK",-118.344661,34.160652
"22716","FA0270083",94.2,"20804 FIGUEROA ST","CARSON","FA0270083","TAK-E SUSHI & ROLLS","RESTAURANT (31-60) SEATS HIGH RISK",-118.285659,33.841357
"22717","FA0170267",92.2,"2917 MAIN ST","SANTA MONICA","FA0170267","HINTERLANS","RESTAURANT (31-60) SEATS HIGH RISK",-118.480723,33.999159
"22718","FA0271343",98,"3364 W 1ST ST","LOS ANGELES","FA0271343","VALERIE CONFECTIONS","RESTAURANT (0-30) SEATS LOW RISK",-118.286292,34.073483
"22719","FA0270863",95.5,"307 S AZUSA AVE","AZUSA","FA0270863","FRUTAS GO WILD","RESTAURANT (0-30) SEATS MODERATE RISK",-117.907719,34.117752
"22720","FA0266641",98,"8623 MELROSE AVE","WEST HOLLYWOOD","FA0266641","RASPOUTINE LOS ANGELES","RESTAURANT (0-30) SEATS LOW RISK",-118.380968,34.081955
"22721","FA0027308",99.5,"6300 OWENSMOUTH AVE","WOODLAND HILLS","FA0027308","OWENSMOUTH GARDENS","RESTAURANT (61-150) SEATS LOW RISK",-118.601532,34.18519
"22722","FA0036898",99,"58 W SIERRA MADRE BLVD","SIERRA MADRE","FA0036898","THE BOTTLE SHOP WINE TASTING","RESTAURANT (0-30) SEATS LOW RISK",-118.054041,34.1619
"22723","FA0271856",94.8,"44343 CHALLENGER WAY","LANCASTER","FA0271856","GINO'S ITALIAN RESTAURANT","RESTAURANT (61-150) SEATS HIGH RISK",-118.112633,34.6888
"22724","FA0271863",95,"112 PLAZA DR # 9009","WEST COVINA","FA0271863","DOC POPCORN","RESTAURANT (0-30) SEATS LOW RISK",-117.936832,34.070553
"22725","FA0271864",93.25,"649 E MANCHESTER AVE","LOS ANGELES","FA0271864","TOP BEIIJNG CHINESE FOOD","RESTAURANT (0-30) SEATS HIGH RISK",-118.263236,33.960197
"22726","FA0029078",93.5,"5556 SANTA MONICA BLVD","LOS ANGELES","FA0029078","PRIME TIME PUB","RESTAURANT (31-60) SEATS LOW RISK",-118.310988,34.090769
"22727","FA0072596",93.6666666666667,"6706 PACIFIC BLVD","HUNTINGTON PARK","FA0072596","TIERRA MIA COFFEE COMPANY","RESTAURANT (31-60) SEATS LOW RISK",-118.225133,33.978268
"22728","FA0266319",94.6666666666667,"24802 ORCHARD VILLAGE RD","NEWHALL","FA0266319","SAM'S FLAMING GRILL","RESTAURANT (31-60) SEATS HIGH RISK",-118.540908,34.380261
"22729","FA0269840",92.75,"11645 WILSHIRE BLVD STE 100","LOS ANGELES","FA0269840","CAFE BRIO","RESTAURANT (0-30) SEATS MODERATE RISK",-118.460255,34.049961
"22730","FA0270305",94.75,"8323 RESEDA BLVD # 101","NORTHRIDGE","FA0270305","BIG MAMA'S & PAPA'S PIZZERIA","RESTAURANT (0-30) SEATS HIGH RISK",-118.536085,34.221516
"22731","FA0049504",93.5,"8595 SANTA MONICA BLVD","WEST HOLLYWOOD","FA0049504","STARBUCKS COFFEE #633","RESTAURANT (31-60) SEATS LOW RISK",-118.378973,34.088105
"22732","FA0272036",95.75,"7134 SEPULVEDA BLVD","VAN NUYS","FA0272036","LILIT BAKERY & CAFE @ JONS","RESTAURANT (0-30) SEATS MODERATE RISK",-118.466206,34.199982
"22733","FA0271772",93.3333333333333,"8236 COLDWATER CANYON BLVD","NORTH HOLLYWOOD","FA0271772","LAVO NOODLE","RESTAURANT (31-60) SEATS HIGH RISK",-118.414402,34.221055
"22734","FA0271362",90.25,"812 NOGALES ST","WALNUT","FA0271362","ANNA WANG'S KITCHEN","RESTAURANT (31-60) SEATS HIGH RISK",-117.894749,34.025321
"22735","FA0175364",97.5,"18111 NORDHOFF ST","NORTHRIDGE","FA0175364","FREUDIAN SIP","RESTAURANT (0-30) SEATS LOW RISK",-118.527753,34.235503
"22736","FA0010599",95.5,"2232 LINCOLN BLVD","VENICE","FA0010599","BOYS AND GIRLS CLUB OF VENICE","RESTAURANT (61-150) SEATS MODERATE RISK",-118.453872,33.994593
"22737","FA0264577",96,"811 CRISTOBAL AVE","WILMINGTON","FA0264577","DREAMS CLUB","RESTAURANT (61-150) SEATS LOW RISK",-118.242818,33.781821
"22738","FA0269996",98,"7561 LANKERSHIM BLVD # 84","NORTH HOLLYWOOD","FA0269996","CLUB SALUDABLE","RESTAURANT (0-30) SEATS LOW RISK",-118.387784,34.208136
"22739","FA0271363",93,"9250 RESEDA BLVD STE 10","NORTHRIDGE","FA0271363","SUGAR FIX BAKERY","RESTAURANT (0-30) SEATS HIGH RISK",-118.536092,34.238766
"22740","FA0271833",92.75,"12550 ARTESIA BLVD","CERRITOS","FA0271833","JERSEY MIKE'S SUBS #20297","RESTAURANT (0-30) SEATS MODERATE RISK",-118.064981,33.873083
"22741","FA0271861",93.75,"1977 W 48TH ST","LOS ANGELES","FA0271861","MEL'S CAFE","RESTAURANT (0-30) SEATS HIGH RISK",-118.315881,34.00006
"22742","FA0270667",95.5,"615 S SPRING ST","LOS ANGELES","FA0270667","SILVERLAKE RAMEN DTLA","RESTAURANT (61-150) SEATS HIGH RISK",-118.251138,34.045773
"22743","FA0269865",96.25,"1353 E COLORADO ST","GLENDALE","FA0269865","EL MUNCHIES","RESTAURANT (0-30) SEATS MODERATE RISK",-118.23512,34.142735
"22744","FA0175138",94.4,"240 N GLENOAKS AVE","BURBANK","FA0175138","AMECI PIZZA KITCHEN- BURBANK","RESTAURANT (0-30) SEATS MODERATE RISK",-118.307878,34.184395
"22745","FA0271007",94.2,"1611 DURFEE AVE","SOUTH EL MONTE","FA0271007","FRUTAS Y RASPADOS AZTECA","RESTAURANT (0-30) SEATS MODERATE RISK",-118.035895,34.040875
"22746","FA0048259",90,"7400 STATE ST","HUNTINGTON PARK","FA0048259","SHAMROCK LOUNGE","RESTAURANT (31-60) SEATS LOW RISK",-118.209779,33.970897
"22747","FA0178468",91.6666666666667,"6410 RUGBY AVE","HUNTINGTON PARK","FA0178468","LOS ALPES ICE CREAM PARLOR","RESTAURANT (0-30) SEATS LOW RISK",-118.226566,33.981152
